,period,location,stateDescription,sectorid,sectorDescription,fueltypeid,fuelTypeDescription,total-consumption-btu,total-consumption-btu-units
4310,2014-10,US,U.S. Total,99,All Sectors,BIS,bituminous coal and synthetic coal,534.17743,million MMBtu
4311,2014-10,US,U.S. Total,99,All Sectors,BIO,biomass,145.79578,million MMBtu
4312,2014-10,US,U.S. Total,99,All Sectors,AOR,all renewables,312.886,million MMBtu
4313,2014-10,US,U.S. Total,99,All Sectors,ANT,anthracite coal,0.0,million MMBtu
4314,2014-09,US,U.S. Total,99,All Sectors,PC,petroleum coke,13.89988,million MMBtu
4315,2014-09,US,U.S. Total,99,All Sectors,WWW,wood and wood wastes,111.72335,million MMBtu
4316,2014-09,US,U.S. Total,99,All Sectors,WOO,waste oil and other oils,0.79468,million MMBtu
4317,2014-09,US,U.S. Total,99,All Sectors,WOC,waste coal,11.75402,million MMBtu
4318,2014-09,US,U.S. Total,99,All Sectors,WNT,onshore wind turbine,109.553,million MMBtu
4319,2014-09,US,U.S. Total,99,All Sectors,WND,wind,109.553,million MMBtu
4320,2014-09,US,U.S. Total,99,All Sectors,WAS,renewable waste products,30.73154,million MMBtu
4321,2014-09,US,U.S. Total,99,All Sectors,TSN,estimated total solar,,million MMBtu
4322,2014-09,US,U.S. Total,99,All Sectors,TPV,estimated total solar photovoltaic,,million MMBtu
4323,2014-09,US,U.S. Total,99,All Sectors,SUN,solar,17.42486,million MMBtu
4324,2014-09,US,U.S. Total,99,All Sectors,SUB,subbituminous coal,628.72894,million MMBtu
4325,2014-09,US,U.S. Total,99,All Sectors,STH,solar thermal,2.45376,million MMBtu
4326,2014-09,US,U.S. Total,99,All Sectors,SPV,solar photovoltaic,14.97109,million MMBtu
4327,2014-09,US,U.S. Total,99,All Sectors,RFO,residual fuel oil,5.68171,million MMBtu
4328,2014-09,US,U.S. Total,99,All Sectors,OTH,other,19.94694,million MMBtu
4329,2014-09,US,U.S. Total,99,All Sectors,ORW,other renewables,6.61627,million MMBtu
4330,2014-09,US,U.S. Total,99,All Sectors,OOG,other gases,26.4251,million MMBtu
4331,2014-09,US,U.S. Total,99,All Sectors,OBW,biomass,18.99999,million MMBtu
4332,2014-09,US,U.S. Total,99,All Sectors,OB2,biomass,6.61627,million MMBtu
4333,2014-09,US,U.S. Total,99,All Sectors,NUC,nuclear,706.35083,million MMBtu
4334,2014-09,US,U.S. Total,99,All Sectors,NGO,natural gas & other gases,929.51362,million MMBtu
4335,2014-09,US,U.S. Total,99,All Sectors,NG,natural gas,903.08851,million MMBtu
4336,2014-09,US,U.S. Total,99,All Sectors,MSB,biogenic municipal solid waste,12.38373,million MMBtu
4337,2014-09,US,U.S. Total,99,All Sectors,MLG,municiapl landfill gas,24.11528,million MMBtu
4338,2014-09,US,U.S. Total,99,All Sectors,LIG,lignite coal,81.50191,million MMBtu
4339,2014-09,US,U.S. Total,99,All Sectors,LFG,landfill gas,11.73155,million MMBtu
4340,2014-09,US,U.S. Total,99,All Sectors,HYC,conventional hydroelectric,152.86722,million MMBtu
4341,2014-09,US,U.S. Total,99,All Sectors,HPS,hydro-electric pumped storage,0.0,million MMBtu
4342,2014-09,US,U.S. Total,99,All Sectors,GEO,geothermal,12.43451,million MMBtu
4343,2014-09,US,U.S. Total,99,All Sectors,FOS,fossil fuels,2302.3954,million MMBtu
4344,2014-09,US,U.S. Total,99,All Sectors,DPV,estimated small scale solar photovoltaic,,million MMBtu
4345,2014-09,US,U.S. Total,99,All Sectors,DFO,distillate fuel oil,4.35084,million MMBtu
4346,2014-09,US,U.S. Total,99,All Sectors,COW,all coal products,1348.15467,million MMBtu
4347,2014-09,US,U.S. Total,99,All Sectors,COL,"coal, excluding waste coal",1336.40066,million MMBtu
4348,2014-09,US,U.S. Total,99,All Sectors,BIT,bituminous coal,626.1698,million MMBtu
4349,2014-09,US,U.S. Total,99,All Sectors,BIS,bituminous coal and synthetic coal,626.1698,million MMBtu
4350,2014-09,US,U.S. Total,99,All Sectors,BIO,biomass,142.45489,million MMBtu
4351,2014-09,US,U.S. Total,99,All Sectors,AOR,all renewables,281.86725,million MMBtu
4352,2014-09,US,U.S. Total,99,All Sectors,ANT,anthracite coal,0.0,million MMBtu
4353,2014-09,US,U.S. Total,99,All Sectors,ALL,all fuels,3463.42764,million MMBtu
4354,2014-09,US,U.S. Total,99,All Sectors,REN,renewable,434.73447,million MMBtu
4355,2014-09,US,U.S. Total,99,All Sectors,RC,refined coal,0.0,million MMBtu
4356,2014-09,US,U.S. Total,99,All Sectors,PET,petroleum,24.72711,million MMBtu
4357,2014-09,US,U.S. Total,99,All Sectors,PEL,petroleum liquids,10.82723,million MMBtu
4358,2014-08,US,U.S. Total,99,All Sectors,ALL,all fuels,3912.86811,million MMBtu
4359,2014-08,US,U.S. Total,99,All Sectors,WWW,wood and wood wastes,121.01631,million MMBtu
4360,2014-08,US,U.S. Total,99,All Sectors,WOO,waste oil and other oils,0.69423,million MMBtu
4361,2014-08,US,U.S. Total,99,All Sectors,WOC,waste coal,12.65353,million MMBtu
4362,2014-08,US,U.S. Total,99,All Sectors,WNT,onshore wind turbine,96.72165,million MMBtu
4363,2014-08,US,U.S. Total,99,All Sectors,WND,wind,96.72165,million MMBtu
4364,2014-08,US,U.S. Total,99,All Sectors,WAS,renewable waste products,32.72051,million MMBtu
4365,2014-08,US,U.S. Total,99,All Sectors,TSN,estimated total solar,,million MMBtu
4366,2014-08,US,U.S. Total,99,All Sectors,TPV,estimated total solar photovoltaic,,million MMBtu
4367,2014-08,US,U.S. Total,99,All Sectors,SUN,solar,17.87392,million MMBtu
4368,2014-08,US,U.S. Total,99,All Sectors,SUB,subbituminous coal,748.9213,million MMBtu
4369,2014-08,US,U.S. Total,99,All Sectors,STH,solar thermal,2.48452,million MMBtu
4370,2014-08,US,U.S. Total,99,All Sectors,SPV,solar photovoltaic,15.3894,million MMBtu
4371,2014-08,US,U.S. Total,99,All Sectors,RFO,residual fuel oil,6.70573,million MMBtu
4372,2014-08,US,U.S. Total,99,All Sectors,REN,renewable,469.34062,million MMBtu
4373,2014-08,US,U.S. Total,99,All Sectors,RC,refined coal,0.0,million MMBtu
4374,2014-08,US,U.S. Total,99,All Sectors,PET,petroleum,25.54964,million MMBtu
4375,2014-08,US,U.S. Total,99,All Sectors,PEL,petroleum liquids,11.68861,million MMBtu
4376,2014-08,US,U.S. Total,99,All Sectors,PC,petroleum coke,13.86103,million MMBtu
4377,2014-08,US,U.S. Total,99,All Sectors,OTH,other,21.06518,million MMBtu
4378,2014-08,US,U.S. Total,99,All Sectors,ORW,other renewables,7.10537,million MMBtu
4379,2014-08,US,U.S. Total,99,All Sectors,OOG,other gases,27.08292,million MMBtu
4380,2014-08,US,U.S. Total,99,All Sectors,OBW,biomass,20.226,million MMBtu
4381,2014-08,US,U.S. Total,99,All Sectors,OB2,biomass,7.10537,million MMBtu
4382,2014-08,US,U.S. Total,99,All Sectors,NUC,nuclear,743.94345,million MMBtu
4383,2014-08,US,U.S. Total,99,All Sectors,NGO,natural gas & other gases,1068.86321,million MMBtu
4384,2014-08,US,U.S. Total,99,All Sectors,NG,natural gas,1041.78029,million MMBtu
4385,2014-08,US,U.S. Total,99,All Sectors,MSB,biogenic municipal solid waste,13.12063,million MMBtu
4386,2014-08,US,U.S. Total,99,All Sectors,MLG,municiapl landfill gas,25.61514,million MMBtu
4387,2014-08,US,U.S. Total,99,All Sectors,LIG,lignite coal,89.53391,million MMBtu
4388,2014-08,US,U.S. Total,99,All Sectors,LFG,landfill gas,12.49451,million MMBtu
4389,2014-08,US,U.S. Total,99,All Sectors,HYC,conventional hydroelectric,188.36745,million MMBtu
4390,2014-08,US,U.S. Total,99,All Sectors,HPS,hydro-electric pumped storage,0.0,million MMBtu
4391,2014-08,US,U.S. Total,99,All Sectors,GEO,geothermal,12.64078,million MMBtu
4392,2014-08,US,U.S. Total,99,All Sectors,FOS,fossil fuels,2678.51886,million MMBtu
4393,2014-08,US,U.S. Total,99,All Sectors,DPV,estimated small scale solar photovoltaic,,million MMBtu
4394,2014-08,US,U.S. Total,99,All Sectors,DFO,distillate fuel oil,4.28864,million MMBtu
4395,2014-08,US,U.S. Total,99,All Sectors,COW,all coal products,1584.10601,million MMBtu
4396,2014-08,US,U.S. Total,99,All Sectors,COL,"coal, excluding waste coal",1571.45248,million MMBtu
4397,2014-08,US,U.S. Total,99,All Sectors,BIT,bituminous coal,732.99727,million MMBtu
4398,2014-08,US,U.S. Total,99,All Sectors,BIS,bituminous coal and synthetic coal,732.99727,million MMBtu
4399,2014-08,US,U.S. Total,99,All Sectors,BIO,biomass,153.73682,million MMBtu
4400,2014-08,US,U.S. Total,99,All Sectors,AOR,all renewables,280.97317,million MMBtu
4401,2014-08,US,U.S. Total,99,All Sectors,ANT,anthracite coal,0.0,million MMBtu
4402,2014-07,US,U.S. Total,99,All Sectors,WAS,renewable waste products,34.76079,million MMBtu
4403,2014-07,US,U.S. Total,99,All Sectors,TSN,estimated total solar,,million MMBtu
4404,2014-07,US,U.S. Total,99,All Sectors,TPV,estimated total solar photovoltaic,,million MMBtu
4405,2014-07,US,U.S. Total,99,All Sectors,SUN,solar,17.00108,million MMBtu
4406,2014-07,US,U.S. Total,99,All Sectors,SUB,subbituminous coal,725.46237,million MMBtu
4407,2014-07,US,U.S. Total,99,All Sectors,STH,solar thermal,2.49418,million MMBtu
4408,2014-07,US,U.S. Total,99,All Sectors,COL,"coal, excluding waste coal",1586.01188,million MMBtu
4409,2014-07,US,U.S. Total,99,All Sectors,BIT,bituminous coal,767.36229,million MMBtu
4410,2014-07,US,U.S. Total,99,All Sectors,BIS,bituminous coal and synthetic coal,767.36229,million MMBtu
4411,2014-07,US,U.S. Total,99,All Sectors,BIO,biomass,154.52203,million MMBtu
4412,2014-07,US,U.S. Total,99,All Sectors,AOR,all renewables,299.97435,million MMBtu
4413,2014-07,US,U.S. Total,99,All Sectors,ANT,anthracite coal,0.0,million MMBtu
4414,2014-07,US,U.S. Total,99,All Sectors,ALL,all fuels,3936.45705,million MMBtu
4415,2014-07,US,U.S. Total,99,All Sectors,DFO,distillate fuel oil,4.049,million MMBtu
4416,2014-07,US,U.S. Total,99,All Sectors,COW,all coal products,1598.67609,million MMBtu
4417,2014-07,US,U.S. Total,99,All Sectors,WWW,wood and wood wastes,119.76124,million MMBtu
4418,2014-07,US,U.S. Total,99,All Sectors,WOO,waste oil and other oils,0.69797,million MMBtu
4419,2014-07,US,U.S. Total,99,All Sectors,GEO,geothermal,12.54913,million MMBtu
4420,2014-07,US,U.S. Total,99,All Sectors,FOS,fossil fuels,2632.03666,million MMBtu
4421,2014-07,US,U.S. Total,99,All Sectors,DPV,estimated small scale solar photovoltaic,,million MMBtu
4422,2014-07,US,U.S. Total,99,All Sectors,OTH,other,20.37678,million MMBtu
4423,2014-07,US,U.S. Total,99,All Sectors,ORW,other renewables,8.28457,million MMBtu
4424,2014-07,US,U.S. Total,99,All Sectors,OOG,other gases,25.88349,million MMBtu
4425,2014-07,US,U.S. Total,99,All Sectors,OBW,biomass,21.60048,million MMBtu
4426,2014-07,US,U.S. Total,99,All Sectors,OB2,biomass,8.28457,million MMBtu
4427,2014-07,US,U.S. Total,99,All Sectors,NUC,nuclear,752.42977,million MMBtu
4428,2014-07,US,U.S. Total,99,All Sectors,NGO,natural gas & other gases,1008.04549,million MMBtu
4429,2014-07,US,U.S. Total,99,All Sectors,NG,natural gas,982.162,million MMBtu
4430,2014-07,US,U.S. Total,99,All Sectors,PEL,petroleum liquids,11.29836,million MMBtu
4431,2014-07,US,U.S. Total,99,All Sectors,PC,petroleum coke,14.01673,million MMBtu
4432,2014-07,US,U.S. Total,99,All Sectors,SPV,solar photovoltaic,14.5069,million MMBtu
4433,2014-07,US,U.S. Total,99,All Sectors,RFO,residual fuel oil,6.55139,million MMBtu
4434,2014-07,US,U.S. Total,99,All Sectors,REN,renewable,531.61384,million MMBtu
4435,2014-07,US,U.S. Total,99,All Sectors,RC,refined coal,0.0,million MMBtu
4436,2014-07,US,U.S. Total,99,All Sectors,PET,petroleum,25.31509,million MMBtu
4437,2014-07,US,U.S. Total,99,All Sectors,MSB,biogenic municipal solid waste,13.31591,million MMBtu
4438,2014-07,US,U.S. Total,99,All Sectors,MLG,municiapl landfill gas,26.47622,million MMBtu
4439,2014-07,US,U.S. Total,99,All Sectors,LIG,lignite coal,93.18721,million MMBtu
4440,2014-07,US,U.S. Total,99,All Sectors,LFG,landfill gas,13.16031,million MMBtu
4441,2014-07,US,U.S. Total,99,All Sectors,HYC,conventional hydroelectric,231.63949,million MMBtu
4442,2014-07,US,U.S. Total,99,All Sectors,HPS,hydro-electric pumped storage,0.0,million MMBtu
4443,2014-07,US,U.S. Total,99,All Sectors,WOC,waste coal,12.66421,million MMBtu
4444,2014-07,US,U.S. Total,99,All Sectors,WNT,onshore wind turbine,115.90211,million MMBtu
4445,2014-07,US,U.S. Total,99,All Sectors,WND,wind,115.90211,million MMBtu
4446,2014-06,US,U.S. Total,99,All Sectors,OTH,other,19.65614,million MMBtu
4447,2014-06,US,U.S. Total,99,All Sectors,ORW,other renewables,7.81862,million MMBtu
4448,2014-06,US,U.S. Total,99,All Sectors,OOG,other gases,24.38015,million MMBtu
4449,2014-06,US,U.S. Total,99,All Sectors,OBW,biomass,20.55931,million MMBtu
4450,2014-06,US,U.S. Total,99,All Sectors,OB2,biomass,7.81862,million MMBtu
4451,2014-06,US,U.S. Total,99,All Sectors,NUC,nuclear,712.74639,million MMBtu
4452,2014-06,US,U.S. Total,99,All Sectors,NGO,natural gas & other gases,869.90931,million MMBtu
4453,2014-06,US,U.S. Total,99,All Sectors,NG,natural gas,845.52916,million MMBtu
4454,2014-06,US,U.S. Total,99,All Sectors,MSB,biogenic municipal solid waste,12.7407,million MMBtu
4455,2014-06,US,U.S. Total,99,All Sectors,RFO,residual fuel oil,5.61963,million MMBtu
4456,2014-06,US,U.S. Total,99,All Sectors,REN,renewable,574.37919,million MMBtu
4457,2014-06,US,U.S. Total,99,All Sectors,STH,solar thermal,3.28503,million MMBtu
4458,2014-06,US,U.S. Total,99,All Sectors,SPV,solar photovoltaic,15.00587,million MMBtu
4459,2014-06,US,U.S. Total,99,All Sectors,COL,"coal, excluding waste coal",1458.33014,million MMBtu
4460,2014-06,US,U.S. Total,99,All Sectors,BIT,bituminous coal,738.63393,million MMBtu
4461,2014-06,US,U.S. Total,99,All Sectors,BIS,bituminous coal and synthetic coal,738.63393,million MMBtu
4462,2014-06,US,U.S. Total,99,All Sectors,BIO,biomass,148.71509,million MMBtu
4463,2014-06,US,U.S. Total,99,All Sectors,AOR,all renewables,329.55275,million MMBtu
4464,2014-06,US,U.S. Total,99,All Sectors,ANT,anthracite coal,0.0,million MMBtu
4465,2014-06,US,U.S. Total,99,All Sectors,ALL,all fuels,3672.20099,million MMBtu
4466,2014-06,US,U.S. Total,99,All Sectors,WWW,wood and wood wastes,116.20627,million MMBtu
4467,2014-06,US,U.S. Total,99,All Sectors,WOO,waste oil and other oils,0.4073,million MMBtu
4468,2014-06,US,U.S. Total,99,All Sectors,WOC,waste coal,12.11731,million MMBtu
4469,2014-06,US,U.S. Total,99,All Sectors,WNT,onshore wind turbine,150.24677,million MMBtu
4470,2014-06,US,U.S. Total,99,All Sectors,WND,wind,150.24677,million MMBtu
4471,2014-06,US,U.S. Total,99,All Sectors,WAS,renewable waste products,32.50883,million MMBtu
4472,2014-06,US,U.S. Total,99,All Sectors,TSN,estimated total solar,,million MMBtu
4473,2014-06,US,U.S. Total,99,All Sectors,TPV,estimated total solar photovoltaic,,million MMBtu
4474,2014-06,US,U.S. Total,99,All Sectors,SUN,solar,18.29089,million MMBtu
4475,2014-06,US,U.S. Total,99,All Sectors,SUB,subbituminous coal,639.63777,million MMBtu
4476,2014-06,US,U.S. Total,99,All Sectors,MLG,municiapl landfill gas,24.69021,million MMBtu
4477,2014-06,US,U.S. Total,99,All Sectors,LIG,lignite coal,80.05844,million MMBtu
4478,2014-06,US,U.S. Total,99,All Sectors,LFG,landfill gas,11.94951,million MMBtu
4479,2014-06,US,U.S. Total,99,All Sectors,HYC,conventional hydroelectric,244.82644,million MMBtu
4480,2014-06,US,U.S. Total,99,All Sectors,HPS,hydro-electric pumped storage,0.0,million MMBtu
4481,2014-06,US,U.S. Total,99,All Sectors,GEO,geothermal,12.3,million MMBtu
4482,2014-06,US,U.S. Total,99,All Sectors,FOS,fossil fuels,2365.41927,million MMBtu
4483,2014-06,US,U.S. Total,99,All Sectors,DPV,estimated small scale solar photovoltaic,,million MMBtu
4484,2014-06,US,U.S. Total,99,All Sectors,DFO,distillate fuel oil,4.19871,million MMBtu
4485,2014-06,US,U.S. Total,99,All Sectors,COW,all coal products,1470.44746,million MMBtu
4486,2014-06,US,U.S. Total,99,All Sectors,RC,refined coal,0.0,million MMBtu
4487,2014-06,US,U.S. Total,99,All Sectors,PET,petroleum,25.06251,million MMBtu
4488,2014-06,US,U.S. Total,99,All Sectors,PEL,petroleum liquids,10.22563,million MMBtu
4489,2014-06,US,U.S. Total,99,All Sectors,PC,petroleum coke,14.83688,million MMBtu
4490,2014-05,US,U.S. Total,99,All Sectors,RFO,residual fuel oil,5.1797,million MMBtu
4491,2014-05,US,U.S. Total,99,All Sectors,WWW,wood and wood wastes,109.25457,million MMBtu
4492,2014-05,US,U.S. Total,99,All Sectors,WOO,waste oil and other oils,0.75245,million MMBtu
4493,2014-05,US,U.S. Total,99,All Sectors,WOC,waste coal,10.69428,million MMBtu
4494,2014-05,US,U.S. Total,99,All Sectors,WNT,onshore wind turbine,148.369,million MMBtu
4495,2014-05,US,U.S. Total,99,All Sectors,BIT,bituminous coal,638.81977,million MMBtu
4496,2014-05,US,U.S. Total,99,All Sectors,BIS,bituminous coal and synthetic coal,638.81977,million MMBtu
4497,2014-05,US,U.S. Total,99,All Sectors,BIO,biomass,142.1484,million MMBtu
4498,2014-05,US,U.S. Total,99,All Sectors,AOR,all renewables,319.82742,million MMBtu
4499,2014-05,US,U.S. Total,99,All Sectors,ANT,anthracite coal,0.0,million MMBtu
4500,2014-05,US,U.S. Total,99,All Sectors,ALL,all fuels,3340.14223,million MMBtu
4501,2014-05,US,U.S. Total,99,All Sectors,REN,renewable,572.26069,million MMBtu
4502,2014-05,US,U.S. Total,99,All Sectors,RC,refined coal,0.0,million MMBtu
4503,2014-05,US,U.S. Total,99,All Sectors,PET,petroleum,25.09091,million MMBtu
4504,2014-05,US,U.S. Total,99,All Sectors,PEL,petroleum liquids,10.97383,million MMBtu
4505,2014-05,US,U.S. Total,99,All Sectors,PC,petroleum coke,14.11708,million MMBtu
4506,2014-05,US,U.S. Total,99,All Sectors,OTH,other,19.40499,million MMBtu
4507,2014-05,US,U.S. Total,99,All Sectors,ORW,other renewables,7.90494,million MMBtu
4508,2014-05,US,U.S. Total,99,All Sectors,OOG,other gases,24.45911,million MMBtu
4509,2014-05,US,U.S. Total,99,All Sectors,OBW,biomass,20.92202,million MMBtu
4510,2014-05,US,U.S. Total,99,All Sectors,OB2,biomass,7.90494,million MMBtu
4511,2014-05,US,U.S. Total,99,All Sectors,NUC,nuclear,658.53574,million MMBtu
4512,2014-05,US,U.S. Total,99,All Sectors,NGO,natural gas & other gases,793.7958,million MMBtu
4513,2014-05,US,U.S. Total,99,All Sectors,NG,natural gas,769.33669,million MMBtu
4514,2014-05,US,U.S. Total,99,All Sectors,MSB,biogenic municipal solid waste,13.01708,million MMBtu
4515,2014-05,US,U.S. Total,99,All Sectors,MLG,municiapl landfill gas,24.98888,million MMBtu
4516,2014-05,US,U.S. Total,99,All Sectors,LIG,lignite coal,71.3087,million MMBtu
4517,2014-05,US,U.S. Total,99,All Sectors,LFG,landfill gas,11.9718,million MMBtu
4518,2014-05,US,U.S. Total,99,All Sectors,HYC,conventional hydroelectric,252.43327,million MMBtu
4519,2014-05,US,U.S. Total,99,All Sectors,HPS,hydro-electric pumped storage,0.0,million MMBtu
4520,2014-05,US,U.S. Total,99,All Sectors,GEO,geothermal,12.67075,million MMBtu
4521,2014-05,US,U.S. Total,99,All Sectors,FOS,fossil fuels,2089.94081,million MMBtu
4522,2014-05,US,U.S. Total,99,All Sectors,DPV,estimated small scale solar photovoltaic,,million MMBtu
4523,2014-05,US,U.S. Total,99,All Sectors,DFO,distillate fuel oil,5.04168,million MMBtu
4524,2014-05,US,U.S. Total,99,All Sectors,COW,all coal products,1271.0541,million MMBtu
4525,2014-05,US,U.S. Total,99,All Sectors,COL,"coal, excluding waste coal",1260.35981,million MMBtu
4526,2014-05,US,U.S. Total,99,All Sectors,WND,wind,148.369,million MMBtu
4527,2014-05,US,U.S. Total,99,All Sectors,WAS,renewable waste products,32.89383,million MMBtu
4528,2014-05,US,U.S. Total,99,All Sectors,TSN,estimated total solar,,million MMBtu
4529,2014-05,US,U.S. Total,99,All Sectors,TPV,estimated total solar photovoltaic,,million MMBtu
4530,2014-05,US,U.S. Total,99,All Sectors,SUN,solar,16.63928,million MMBtu
4531,2014-05,US,U.S. Total,99,All Sectors,SUB,subbituminous coal,550.23134,million MMBtu
4532,2014-05,US,U.S. Total,99,All Sectors,STH,solar thermal,2.78018,million MMBtu
4533,2014-05,US,U.S. Total,99,All Sectors,SPV,solar photovoltaic,13.85909,million MMBtu
4534,2014-04,US,U.S. Total,99,All Sectors,NG,natural gas,663.40621,million MMBtu
4535,2014-04,US,U.S. Total,99,All Sectors,WWW,wood and wood wastes,108.79134,million MMBtu
4536,2014-04,US,U.S. Total,99,All Sectors,WOO,waste oil and other oils,0.59279,million MMBtu
4537,2014-04,US,U.S. Total,99,All Sectors,WOC,waste coal,10.56666,million MMBtu
4538,2014-04,US,U.S. Total,99,All Sectors,WNT,onshore wind turbine,177.22407,million MMBtu
4539,2014-04,US,U.S. Total,99,All Sectors,WND,wind,177.22407,million MMBtu
4540,2014-04,US,U.S. Total,99,All Sectors,WAS,renewable waste products,33.99537,million MMBtu
4541,2014-04,US,U.S. Total,99,All Sectors,TSN,estimated total solar,,million MMBtu
4542,2014-04,US,U.S. Total,99,All Sectors,TPV,estimated total solar photovoltaic,,million MMBtu
